PATIENT,FIRST_CANCER_DATE,Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,AGE,AGE_AT_DIAGNOSIS,ENCOUNTER_COUNT,LAST_ENCOUNTER_DATE,FOLLOWUP_YEARS,MEDICATION_VALIDATED,PROCEDURE_VALIDATED,VALIDATED_COHORT,VALIDATION_SCORE,PHENOTYPE_CONFIDENCE
4873fa75-a761-bb2f-8630-00b31a829589,2013-10-30,4873fa75-a761-bb2f-8630-00b31a829589,1946-07-22,,999-59-7421,S99914914,X2575574X,Mrs.,Eugenie836,Sawayn19,,Cremin516,M,white,nonhispanic,F,Brookline  Massachusetts  US,297 Eichmann Forge Unit 52,Braintree,Massachusetts,Norfolk County,,42.21764064046645,-71.00795485920294,2372039.8894999996,695159.4205,76.30937713894593,67.27446954141,119,2021-12-14 05:59:02,8.123203285420944,True,True,True,3,High Confidence
48bfe33e-c66a-2a40-1489-2b5ea663d0ea,1984-11-26,48bfe33e-c66a-2a40-1489-2b5ea663d0ea,1924-11-05,,999-72-8168,S99915844,X61901363X,Mr.,Levi940,Schamberger479,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,158 Rodriguez Avenue,Needham,Massachusetts,Norfolk County,,42.320128947789016,-71.27342234281093,2761987.590499998,1405721.4595000003,98.01779603011636,60.05749486652977,169,2021-11-05 08:04:34,36.941820670773446,False,False,False,1,Low Confidence
48cc1296-1224-ffcd-1400-d36a0ae2341b,2010-08-29,48cc1296-1224-ffcd-1400-d36a0ae2341b,1961-08-26,2015-07-07,999-86-7770,S99933003,X71711497X,Ms.,Jetta614,Harber290,,,S,white,nonhispanic,F,Lisbon  Estremadura  PT,220 Hayes Haven,Amherst,Massachusetts,Hampshire County,,42.40516804478118,-72.51611746609264,1668047.425,354112.40500000026,61.21286789869952,49.007529089664615,37,2015-07-12 01:26:50,4.867898699520876,True,True,True,3,High Confidence
48d21c49-1755-c243-dc6f-e471f77c00b9,2010-03-15,48d21c49-1755-c243-dc6f-e471f77c00b9,1930-06-17,,999-71-9829,S99938460,X26855241X,Mrs.,Melvina326,Crona259,,Casper496,M,white,nonhispanic,F,Woburn  Massachusetts  US,515 O'Connell Corner,Cambridge,Massachusetts,Middlesex County,2140.0,42.35981457935199,-71.11546894261083,2217273.0875,395594.2924999999,92.40520191649556,79.74264202600958,139,2021-07-12 05:38:42,11.326488706365502,False,False,False,1,Low Confidence
48d2c19e-9cf1-1308-62ab-c39e90d00bf2,1995-04-17,48d2c19e-9cf1-1308-62ab-c39e90d00bf2,1926-05-28,1998-11-09,999-63-3797,S99921702,X16845958X,Mr.,Virgilio529,Watsica258,,,S,white,nonhispanic,M,Revere  Massachusetts  US,113 Block Dale Suite 11,Woburn,Massachusetts,Middlesex County,,42.41057377639384,-71.15039951226812,1835378.0064999997,949785.6835000004,96.4599589322382,68.8870636550308,118,1998-11-14 01:22:23,3.578370978781656,True,True,True,3,High Confidence
48f4a077-bc4d-5459-d1cd-b90e4acca883,1988-05-24,48f4a077-bc4d-5459-d1cd-b90e4acca883,1927-08-02,1995-12-13,999-25-6798,S99969849,X68323827X,Mr.,Julio255,Lakin515,,,M,white,nonhispanic,M,Medford  Massachusetts  US,473 Borer Walk,Springfield,Massachusetts,Hampden County,1020.0,42.14186495471611,-72.47924554864125,264486.4665000001,160669.0635,95.27994524298425,60.8104038329911,72,1995-12-19 09:26:45,7.57015742642026,False,True,True,2,Moderate Confidence
48fc28da-0432-70f4-84cb-830e43d45db9,2018-04-14,48fc28da-0432-70f4-84cb-830e43d45db9,1950-10-15,2021-05-30,999-92-6487,S99934653,X79885479X,Mr.,Jarrod316,Kihn564,,,M,asian,nonhispanic,M,Westford  Massachusetts  US,445 Flatley Bypass Unit 11,Mendon,Massachusetts,Worcester County,,42.12876605780231,-71.5488804663652,2527217.84,93783.05,72.0766598220397,67.49623545516769,102,2021-06-06 23:59:48,3.1457905544147846,False,True,True,2,Moderate Confidence
4916c775-fe29-f54e-d4d6-2d65f1749469,1994-06-02,4916c775-fe29-f54e-d4d6-2d65f1749469,1927-03-02,,999-74-7200,S99992298,X41697530X,Mr.,Lavern240,Renner328,,,M,white,nonhispanic,M,Everett  Massachusetts  US,1031 Veum Green,New Bedford,Massachusetts,Bristol County,2740.0,41.70646617660243,-71.03679552457949,474873.2879999998,215838.7819999996,95.69883641341546,67.25256673511294,84,2021-11-10 16:22:09,27.44147843942505,False,False,False,1,Low Confidence
494b2932-3fd4-e814-5392-c1585ce844c6,2013-11-07,494b2932-3fd4-e814-5392-c1585ce844c6,1941-08-29,,999-45-8466,S99969924,X16354007X,Mr.,Mac103,Gleason633,,,M,white,nonhispanic,M,Boston  Massachusetts  US,172 Mertz Stravenue Suite 39,Dartmouth,Massachusetts,Bristol County,,41.58344425498679,-70.96250955519102,2079074.835,222813.96500000003,81.20465434633813,72.19164955509925,50,2021-09-03 21:04:55,7.822039698836414,False,True,True,2,Moderate Confidence
494dd695-cec2-fef4-985a-2e79a2cf2729,1996-10-22,494dd695-cec2-fef4-985a-2e79a2cf2729,1930-07-22,2003-10-25,999-98-7393,S99929276,X38340669X,Mr.,Maximo817,Grady603,,,M,white,nonhispanic,M,Chicopee  Massachusetts  US,487 Lockman Trafficway,Attleboro,Massachusetts,Bristol County,2861.0,41.84507730775092,-71.3393650696846,1460822.2220000003,165212.44799999995,92.30937713894593,66.25325119780972,111,2003-10-28 13:31:09,7.014373716632443,True,True,True,3,High Confidence
4950cb99-e01e-f2d3-3070-6f616e7d036a,1996-06-28,4950cb99-e01e-f2d3-3070-6f616e7d036a,1925-06-07,1999-08-04,999-33-8451,S99927118,X79610277X,Mr.,Fredric73,Osinski784,,,S,white,nonhispanic,M,Waltham  Massachusetts  US,626 Koepp Meadow Suite 75,Berkley,Massachusetts,Bristol County,,41.82817236956047,-71.08910502278363,1849012.1175,193227.0025,97.4318959616701,71.05817932922656,47,1999-08-08 18:35:03,3.1101984941820673,True,True,True,3,High Confidence
4956f0ad-192b-6fcb-c528-f342f72e7308,1983-04-19,4956f0ad-192b-6fcb-c528-f342f72e7308,1923-04-11,1986-07-14,999-49-2722,S99967729,X24478588X,Mr.,Jeffry142,Fritsch593,,,S,black,nonhispanic,M,Mansfield  Massachusetts  US,339 Leuschke Crossing,Medford,Massachusetts,Middlesex County,2155.0,42.47263018212294,-71.07597294479213,1600111.125,30400.75499999999,99.58932238193019,60.02190280629706,32,1986-07-16 19:27:28,3.241615331964408,False,True,True,2,Moderate Confidence
4965d24c-ce3d-4898-4012-ba3d7e74e3af,1987-09-18,4965d24c-ce3d-4898-4012-ba3d7e74e3af,1926-05-22,1989-11-15,999-69-7354,S99911106,X69846623X,Mr.,Fermin479,Smith67,,,M,white,nonhispanic,M,Needham  Massachusetts  US,964 Baumbach Key Unit 83,Rehoboth,Massachusetts,Bristol County,,41.8687841723309,-71.24560680190012,1419256.3025,24898.477499999997,96.47638603696099,61.32511978097194,48,1989-11-19 07:23:10,2.1711156741957565,False,True,True,2,Moderate Confidence
497221a0-bdb6-ef18-b9a4-1d69438e177e,1994-11-20,497221a0-bdb6-ef18-b9a4-1d69438e177e,1928-08-24,1997-03-02,999-97-9818,S99968019,X86591937X,Mr.,Vincent299,Nader710,,,M,white,nonhispanic,M,Dedham  Massachusetts  US,735 Weimann Pathway,Lynnfield,Massachusetts,Essex County,1940.0,42.57853556655287,-71.04939646965825,1835632.9079999996,126457.892,94.217659137577,66.23956194387407,54,1997-03-07 15:16:18,2.294318959616701,True,True,True,3,High Confidence
49adbe23-f92c-cd02-0ea9-4bbd8eb7c537,1992-05-18,49adbe23-f92c-cd02-0ea9-4bbd8eb7c537,1924-06-18,,999-96-2402,S99965924,X33482897X,Ms.,Flora200,Bashirian201,,,S,white,nonhispanic,F,Winchendon  Massachusetts  US,112 Torphy Bypass,Mashpee,Massachusetts,Barnstable County,,41.66417657274376,-70.51841334697502,1108735.0230000005,1019515.3570000008,98.40109514031485,67.9151266255989,84,2021-09-18 21:01:23,29.336071184120467,False,False,False,1,Low Confidence
49bc1d54-ed70-7ec5-02cb-76c178292427,2002-06-04,49bc1d54-ed70-7ec5-02cb-76c178292427,1929-01-28,2013-05-14,999-32-3269,S99952775,X34176544X,Mr.,Kurtis994,Bartell116,,,M,white,nonhispanic,M,Marblehead  Massachusetts  US,103 Will Meadow,Boston,Massachusetts,Suffolk County,2120.0,42.366136261984025,-71.092158969062,2394995.0630000005,2239194.277,93.78781656399727,73.347022587269,163,2013-05-20 15:44:02,10.959616700889802,True,True,True,3,High Confidence
49f41cc7-045b-b5d1-ec25-5b55e97570d1,1992-08-01,49f41cc7-045b-b5d1-ec25-5b55e97570d1,1926-09-17,2020-10-22,999-82-3802,S99979928,X35554867X,Mr.,Fermin479,Bartell116,,,S,white,nonhispanic,M,New Bedford  Massachusetts  US,703 MacGyver Landing,Quincy,Massachusetts,Norfolk County,2186.0,42.236251155315955,-71.0343053677474,462189.9775000001,826499.5725000002,96.1533196440794,65.87268993839835,87,2020-10-30 11:04:46,28.246406570841888,False,False,False,1,Low Confidence
4a0e40ab-6b60-37b3-a4b1-25a693ab8859,2008-04-23,4a0e40ab-6b60-37b3-a4b1-25a693ab8859,1946-02-19,2011-04-22,999-37-7189,S99946696,X51056408X,Mrs.,Yoko498,Predovic534,,Friesen796,M,white,nonhispanic,F,Lakeville  Massachusetts  US,774 Mann Trailer Suite 49,Franklin,Massachusetts,Norfolk County,2038.0,42.04379173544128,-71.36150268686981,1462165.2835,926477.6865,76.72826830937714,62.17385352498289,76,2011-04-26 13:57:50,3.0061601642710474,True,True,True,3,High Confidence
4a28812a-46b2-545c-2781-000acfe57777,1998-04-05,4a28812a-46b2-545c-2781-000acfe57777,1924-08-27,1999-04-20,999-86-7842,S99969727,X34985218X,Mr.,Elden718,Gleason633,,,M,white,nonhispanic,M,Waltham  Massachusetts  US,1068 Kovacek Route,Oxford,Massachusetts,Worcester County,1540.0,42.17772052413682,-71.8241586375335,1934017.9689999996,263662.631,98.2094455852156,73.60438056125942,130,1999-04-29 07:24:28,1.0650239561943875,True,True,True,3,High Confidence
4a4d017e-8e4a-2a5f-b87e-e10a5b3b9ccb,1996-12-11,4a4d017e-8e4a-2a5f-b87e-e10a5b3b9ccb,1923-11-28,1998-10-25,999-17-4937,S99937906,X87356428X,Mr.,Darren774,Wehner319,,,M,asian,nonhispanic,M,Hong Kong  Hong Kong Special Administrative Region  CN,620 Towne Trace Apt 45,Ayer,Massachusetts,Middlesex County,1432.0,42.51841922679729,-71.58720476710542,2042248.4105,1866696.5595,98.95687885010267,73.03764544832306,220,1998-10-29 07:19:18,1.8809034907597535,False,True,True,2,Moderate Confidence
4a4fbd08-25d8-d23b-7e4d-08aa610e9f9a,2003-07-10,4a4fbd08-25d8-d23b-7e4d-08aa610e9f9a,1939-04-19,,999-80-1968,S99951189,X70577887X,Mr.,Clinton763,Schiller186,,,M,white,nonhispanic,M,Framingham  Massachusetts  US,169 Veum Viaduct Apt 28,Braintree,Massachusetts,Norfolk County,,42.165270544829546,-70.97406952079331,2188183.793,156354.15699999998,83.56741957563312,64.22450376454483,412,2022-01-19 15:40:10,18.529774127310063,False,True,True,2,Moderate Confidence
4a7d20fe-227b-6dfc-4f21-0ba95184f205,2003-07-29,4a7d20fe-227b-6dfc-4f21-0ba95184f205,1932-04-04,2005-05-09,999-16-1186,S99920563,X79762952X,Mr.,Dudley365,Vandervort697,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,886 Borer Harbor Unit 15,Mansfield Center,Massachusetts,Bristol County,,42.00083609860128,-71.17152911072002,1849412.6174999997,31735.2925,90.60643394934976,71.31553730321697,59,2005-05-16 19:23:45,1.7987679671457906,False,True,True,2,Moderate Confidence
4a7ee6d3-2ce3-7123-63f3-842af62a6ebc,2002-07-27,4a7ee6d3-2ce3-7123-63f3-842af62a6ebc,1947-07-18,2007-01-16,999-58-4980,S99928528,X70919487X,Ms.,Gwendolyn93,Hilll811,,,S,white,nonhispanic,F,Acushnet  Massachusetts  US,553 Goyette Glen Apt 45,Brockton,Massachusetts,Plymouth County,2351.0,42.06810461762948,-71.00091381628843,1982936.6555000003,478681.4445,75.32101300479124,55.02532511978097,36,2007-01-19 22:16:24,4.48186173853525,False,True,True,2,Moderate Confidence
4aae2c97-0926-2095-ec40-a43ab2aaa9b9,1983-12-03,4aae2c97-0926-2095-ec40-a43ab2aaa9b9,1971-08-26,,999-28-4753,S99987658,X1725956X,Mrs.,Linsey338,Thiel172,,Baumbach677,M,white,hispanic,F,Yarmouth  Massachusetts  US,519 Auer Wynd,Chelsea,Massachusetts,Suffolk County,,42.378654345129505,-70.98387751633875,1975927.6900000004,13456.8,51.214236824093085,12.271047227926077,106,2021-08-26 13:18:12,37.73032169746749,False,True,True,2,Moderate Confidence
4abfbeb9-e4df-4eb4-3fd6-369af5b605bb,2016-09-27,4abfbeb9-e4df-4eb4-3fd6-369af5b605bb,1925-02-09,2018-07-14,999-13-9939,S99915189,X73669990X,Mr.,Leonard963,Haley279,,,M,white,hispanic,M,Medway  Massachusetts  US,970 Yundt Meadow Suite 46,Boston,Massachusetts,Suffolk County,2119.0,42.288542253514144,-71.1367493560523,2404021.164000001,980539.3660000002,97.75496235455168,91.63039014373716,32,2018-07-16 22:04:02,1.7987679671457906,False,True,True,2,Moderate Confidence
4adc1cbe-f443-1c7f-248a-4bec26e8ef3f,1982-09-01,4adc1cbe-f443-1c7f-248a-4bec26e8ef3f,1932-08-23,1984-12-17,999-66-7628,S99984640,X74581468X,Mr.,Douglas31,VonRueden376,,,M,white,nonhispanic,M,Dracut  Massachusetts  US,192 Durgan Vista,Fitchburg,Massachusetts,Worcester County,1420.0,42.57569543530506,-71.84498016476476,1302926.9799999995,39876.780000000006,90.22039698836413,50.02327173169062,33,1984-12-18 22:39:55,2.297056810403833,True,True,True,3,High Confidence
4b1e1e20-b97f-d21c-8cbb-9b0c671d9265,1983-05-09,4b1e1e20-b97f-d21c-8cbb-9b0c671d9265,1924-07-05,1985-07-01,999-74-9230,S99918597,X46659548X,Mr.,Margarito178,Yost751,,,M,hawaiian,nonhispanic,M,Holbrook  Massachusetts  US,972 Altenwerth Route,Saugus,Massachusetts,Essex County,1906.0,42.48120471542726,-70.9791145065722,1862300.8975,232001.4225,98.35455167693361,58.841889117043124,64,1985-07-06 22:26:25,2.1601642710472277,True,True,True,3,High Confidence
4b21cafc-3a41-4c81-5088-ecaca08ef988,1995-05-19,4b21cafc-3a41-4c81-5088-ecaca08ef988,1931-02-21,2016-05-27,999-31-7205,S99958450,X9043705X,Mrs.,Sanjuana985,Heidenreich818,,Kassulke119,M,white,nonhispanic,F,Lancaster  Massachusetts  US,195 Lesch Skyway,Westfield,Massachusetts,Hampden County,1086.0,42.179466272559274,-72.73645676532047,2169674.4280000003,499183.352,91.72347707049965,64.23819301848049,144,2016-05-28 18:43:23,21.026694045174537,False,False,False,1,Low Confidence
4b39775a-3205-e343-a990-70495069bd07,1984-09-01,4b39775a-3205-e343-a990-70495069bd07,1923-07-06,2014-12-05,999-95-7254,S99935163,X8418713X,Mr.,Alphonse92,Lind531,,,S,white,nonhispanic,M,Boston  Massachusetts  US,840 MacGyver Forge,Methuen,Massachusetts,Essex County,,42.72387044078735,-71.21038294151043,2429736.7799999993,700075.1900000002,99.35386721423683,61.158110882956876,61,2014-12-12 08:02:20,30.27789185489391,False,False,False,1,Low Confidence
4b3e4382-c286-e00d-0d9e-ef00dd7e6b31,1985-08-20,4b3e4382-c286-e00d-0d9e-ef00dd7e6b31,1925-08-10,1992-05-02,999-35-1599,S99982503,X60587875X,Mr.,Bruce167,Beier427,,,M,white,nonhispanic,M,Somerville  Massachusetts  US,1084 Sipes Orchard Apt 79,Malden,Massachusetts,Middlesex County,2155.0,42.44912289932363,-71.15146434322263,2665011.362499999,128426.9475,97.25667351129364,60.02737850787132,124,1992-05-04 15:20:55,6.704996577686516,True,True,True,3,High Confidence
4b561efb-bc58-376c-cc9c-0b5ebe97b97c,1987-11-15,4b561efb-bc58-376c-cc9c-0b5ebe97b97c,1926-01-23,,999-60-7933,S99995028,X45454328X,Mr.,Faustino767,Rowe323,,,S,asian,nonhispanic,M,Beverly  Massachusetts  US,830 Hessel Fort Apt 21,Needham,Massachusetts,Norfolk County,2494.0,42.26659960716925,-71.27586205556577,2579942.3975,82117.20250000001,96.8021902806297,61.80971937029432,118,2021-12-05 03:11:38,34.05612594113621,False,False,False,1,Low Confidence
4b58d78f-dd0a-814d-e9b7-bc8a019a7fb8,2000-10-27,4b58d78f-dd0a-814d-e9b7-bc8a019a7fb8,1932-04-01,2017-06-29,999-71-1280,S99975782,X6106183X,Mr.,Laverne101,Aufderhar910,,,M,white,nonhispanic,M,Somerville  Massachusetts  US,515 Hayes Common,Concord,Massachusetts,Middlesex County,,42.48250990096865,-71.33038918965673,2053561.7735,348975.4865000001,90.61464750171116,68.57221081451061,122,2017-07-01 00:45:10,16.67624914442163,False,True,True,2,Moderate Confidence
4b875231-0d00-7681-7ceb-52e3f73ebd08,1996-12-20,4b875231-0d00-7681-7ceb-52e3f73ebd08,1923-02-09,2014-06-13,999-44-8023,S99973178,X77616990X,Mr.,Roscoe437,Langosh790,,,S,white,nonhispanic,M,Lee  Massachusetts  US,652 Leannon Grove,Dedham,Massachusetts,Norfolk County,,42.27514735753671,-71.19225806991045,2402300.7885,411882.9315000002,99.75633127994524,73.86173853524983,623,2014-06-20 16:11:16,17.49760438056126,False,False,False,1,Low Confidence
4b904d98-e9e6-2767-eac2-a5897e5c28bf,1995-05-05,4b904d98-e9e6-2767-eac2-a5897e5c28bf,1926-05-28,1996-11-27,999-99-9613,S99968275,X24312678X,Mr.,Carroll471,Lueilwitz711,,,M,white,nonhispanic,M,Lowell  Massachusetts  US,367 Williamson Highlands Suite 82,Woburn,Massachusetts,Middlesex County,1801.0,42.43839645759222,-71.15439571501265,1902310.279999999,29367.15,96.4599589322382,68.93634496919918,67,1996-11-30 01:22:23,1.5742642026009583,False,True,True,2,Moderate Confidence
4bac1fde-0f09-a80d-3049-cd1d40c85e99,2019-07-16,4bac1fde-0f09-a80d-3049-cd1d40c85e99,1949-07-05,,999-16-5434,S99977357,X37239770X,Mr.,Desmond566,Stehr398,,,M,white,nonhispanic,M,Winthrop  Massachusetts  US,184 Lesch Loaf,Westminster,Massachusetts,Worcester County,,42.574643111858165,-71.87646997934539,2429338.4584999993,52416.6515,73.35523613963039,70.02874743326488,41,2021-11-09 21:07:23,2.31895961670089,False,True,True,2,Moderate Confidence
4bb47d5d-9c7b-46f6-6a7a-2ce7a920709c,1994-10-22,4bb47d5d-9c7b-46f6-6a7a-2ce7a920709c,1928-12-07,2012-06-20,999-26-1719,S99954974,X39555186X,Mr.,Christian753,Grant908,,,M,white,nonhispanic,M,Norwood  Massachusetts  US,1008 Haley Loaf Apt 46,Fitchburg,Massachusetts,Worcester County,1420.0,42.59531468720997,-71.78325732125992,2041159.925,175258.4549999998,93.93018480492813,65.87268993839835,130,2012-06-23 01:50:07,17.67008898015058,False,False,False,1,Low Confidence
4bbbf022-4eb1-39e9-7a2f-dfe5a2a7450e,1993-09-11,4bbbf022-4eb1-39e9-7a2f-dfe5a2a7450e,1924-05-30,,999-99-1001,S99923403,X1448549X,Mr.,Emery884,Mohr916,,,M,white,nonhispanic,M,Milford  Massachusetts  US,346 Okuneva Boulevard Suite 0,Braintree,Massachusetts,Norfolk County,2184.0,42.1708103232336,-70.98045549537953,2352059.8614999996,257408.27850000025,98.45311430527036,69.28405201916496,61,2021-04-09 15:58:48,27.575633127994525,False,False,False,1,Low Confidence
4bcd93e2-8d0f-1db6-5544-84380352f0c2,1998-04-03,4bcd93e2-8d0f-1db6-5544-84380352f0c2,1924-04-03,2005-06-30,999-10-5973,S99931900,X37713903X,Mr.,Esteban536,Córdova800,,,M,white,hispanic,M,San Juan  Puerto Rico  PR,622 Kovacek Row,Lakeville,Massachusetts,Plymouth County,,41.80728349124262,-70.95057597044193,1983286.8249999995,140129.545,98.60917180013689,73.99863107460644,88,2005-07-07 20:39:04,7.260780287474333,False,True,True,2,Moderate Confidence
4c1b9955-ac7b-d9aa-fed6-30e7851f36a9,1989-02-16,4c1b9955-ac7b-d9aa-fed6-30e7851f36a9,1923-11-28,2005-11-17,999-13-4628,S99943896,X35113755X,Mr.,Ricky354,Bogisich202,,,M,asian,nonhispanic,M,Shanghai  Shanghai Municipality  CN,570 Stiedemann Ferry Suite 39,Ayer,Massachusetts,Middlesex County,1434.0,42.52462729065656,-71.58794846715632,2165066.9759999993,686277.704,98.95687885010267,65.22108145106091,187,2005-11-24 07:19:18,16.76933607118412,False,True,True,2,Moderate Confidence
4c680649-a2ef-8d8b-b27f-c6df9d302618,2011-09-09,4c680649-a2ef-8d8b-b27f-c6df9d302618,1940-04-18,,999-62-3101,S99982309,X29722435X,Mrs.,Mana631,Blick895,,Predovic534,M,white,nonhispanic,F,Westport  Massachusetts  US,805 O'Kon Neck,Bellingham,Massachusetts,Norfolk County,,42.04369480176498,-71.49229315426454,2351555.602,401855.65800000005,82.5681040383299,71.39219712525667,47,2021-10-14 22:49:28,10.097193702943189,False,False,False,1,Low Confidence
4c845125-220e-960e-03da-9189d4fd70bb,1992-02-17,4c845125-220e-960e-03da-9189d4fd70bb,1925-11-16,2014-01-13,999-33-5363,S99994678,X71243433X,Mr.,Sid118,Hermann103,,,M,black,nonhispanic,M,Bedford  Massachusetts  US,418 VonRueden Lodge Apt 89,Boston,Massachusetts,Suffolk County,2121.0,42.35740568722519,-71.0156865390594,2338455.6535000005,1505517.4364999998,96.9883641341547,66.25325119780972,154,2014-01-20 23:41:39,21.924709103353866,True,True,True,3,High Confidence
4c845270-0cdb-744a-2b19-41e331b49bd2,2013-08-11,4c845270-0cdb-744a-2b19-41e331b49bd2,1935-12-31,2017-04-17,999-69-5934,S99925672,X13774188X,Mr.,Jayson808,Christiansen251,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,109 Buckridge Approach,Salem,Massachusetts,Essex County,1907.0,42.4922806231974,-70.84755646074217,2287624.2125000004,151055.68750000003,86.86652977412732,77.6125941136208,71,2017-04-19 01:34:48,3.6878850102669403,False,True,True,2,Moderate Confidence
4c90be39-ca35-22c0-e3ce-45ba5e81ebb1,1981-05-21,4c90be39-ca35-22c0-e3ce-45ba5e81ebb1,1926-08-27,1983-09-21,999-32-4405,S99981895,X38873359X,Mr.,Horacio317,Blanda868,,,M,white,nonhispanic,M,Haverhill  Massachusetts  US,451 Hettinger Green Apt 82,Sandwich,Massachusetts,Barnstable County,2563.0,41.69665487926814,-70.51263279515453,1578865.7,4722.84,96.21081451060917,54.732375085557834,48,1983-09-23 09:50:52,2.3408624229979464,True,True,True,3,High Confidence
4cb3d2a0-24fd-b34d-072f-130da29dbb58,2014-04-01,4cb3d2a0-24fd-b34d-072f-130da29dbb58,1942-10-08,2019-01-27,999-73-9121,S99965637,X81317660X,Mr.,Curt84,Cronin387,,,M,native,nonhispanic,M,Lawrence  Massachusetts  US,543 Wisoky Manor Suite 77,Springfield,Massachusetts,Hampden County,1118.0,42.16469650368178,-72.58492090990264,1967148.1765000003,255826.2935000001,80.09582477754962,71.4798083504449,309,2019-02-01 03:06:23,4.837782340862423,False,True,True,2,Moderate Confidence
4cd834ac-9db2-1774-1007-7c17be771dbd,2002-09-20,4cd834ac-9db2-1774-1007-7c17be771dbd,1939-07-13,2005-11-21,999-29-1963,S99916847,X5336311X,Mr.,Alvin56,Veum823,,,M,asian,nonhispanic,M,Wales  Massachusetts  US,642 Cormier Branch,Arlington,Massachusetts,Middlesex County,2476.0,42.435693281039576,-71.1580983791039,236978.1765,707.1134999999999,83.33470225872689,63.1895961670089,47,2005-11-24 21:11:24,3.1786447638603694,False,True,True,2,Moderate Confidence
4cfd02a7-9e83-e202-91c5-d7123fff38c4,1999-09-19,4cfd02a7-9e83-e202-91c5-d7123fff38c4,1925-09-12,2014-06-21,999-76-7764,S99980071,X31148591X,Mr.,Rolland302,Blanda868,,,S,white,nonhispanic,M,Watertown  Massachusetts  US,728 Wuckert Camp,Lynn,Massachusetts,Essex County,1907.0,42.54154075991672,-71.03602393162996,2446992.941,460267.1590000001,97.16632443531827,74.01779603011636,653,2014-06-29 06:38:25,14.77618069815195,False,True,True,2,Moderate Confidence
